request_id,request_dt,service_type,priority,expected_minutes,due_dt,status,completed_dt
R0006734,2025-12-11 20:32:30,Housekeeping,Standard,35,2025-12-11 23:08:30,Completed,2025-12-11 21:40:30
R0006735,2025-12-11 14:32:47,F&B,Standard,25,2025-12-11 17:02:47,Completed,2025-12-11 15:12:47
R0006736,2025-12-11 21:39:13,Housekeeping,Standard,35,2025-12-11 23:56:13,Completed,2025-12-11 22:16:13
R0006737,2025-12-11 22:16:01,F&B,Standard,25,2025-12-12 00:57:01,Completed,2025-12-11 22:49:01
R0006738,2025-12-11 11:47:22,FrontDesk,Standard,12,2025-12-11 14:33:22,Completed,2025-12-11 12:23:22
R0006739,2025-12-11 13:27:21,FrontDesk,Standard,12,2025-12-11 16:23:21,Completed,2025-12-11 13:59:21
R0006740,2025-12-11 21:24:16,Housekeeping,Standard,35,2025-12-11 23:36:16,Completed,2025-12-11 22:05:16
R0006741,2025-12-11 08:02:36,Housekeeping,Standard,35,2025-12-11 09:45:36,Completed,2025-12-11 08:49:36
R0006742,2025-12-11 14:55:11,F&B,Standard,25,2025-12-11 17:08:11,Completed,2025-12-11 15:47:11
R0006743,2025-12-11 17:14:26,Maintenance,Standard,55,2025-12-11 18:40:26,Completed,2025-12-11 18:34:26
R0006744,2025-12-11 14:06:35,FrontDesk,Standard,12,2025-12-11 15:17:35,Completed,2025-12-11 14:35:35
R0006745,2025-12-11 09:21:32,Housekeeping,Standard,35,2025-12-11 11:51:32,Completed,2025-12-11 10:19:32
R0006746,2025-12-11 08:47:54,F&B,Standard,25,2025-12-11 09:48:54,Completed,2025-12-11 09:11:54
R0006747,2025-12-11 21:25:00,Maintenance,Urgent,30,2025-12-11 21:43:00,Completed,2025-12-11 22:19:00
R0006748,2025-12-11 08:39:12,F&B,Standard,25,2025-12-11 11:07:12,Completed,2025-12-11 09:22:12
R0006749,2025-12-11 12:03:21,FrontDesk,Standard,12,2025-12-11 13:42:21,In_Progress,
R0006750,2025-12-11 08:18:58,FrontDesk,Urgent,6,2025-12-11 09:04:58,Completed,2025-12-11 08:35:58
R0006751,2025-12-11 18:42:33,Housekeeping,Urgent,18,2025-12-11 19:16:33,Open,
R0006752,2025-12-11 16:46:49,FrontDesk,Standard,12,2025-12-11 17:48:49,Completed,2025-12-11 17:17:49
R0006753,2025-12-11 17:54:21,Housekeeping,Standard,35,2025-12-11 20:07:21,Completed,2025-12-11 18:47:21
R0006754,2025-12-11 15:10:30,Housekeeping,Urgent,18,2025-12-11 16:03:30,Completed,2025-12-11 15:32:30
R0006755,2025-12-11 11:35:01,Housekeeping,Standard,35,2025-12-11 13:17:01,Completed,2025-12-11 12:22:01
R0006756,2025-12-11 21:20:51,F&B,Standard,25,2025-12-11 22:41:51,Completed,2025-12-11 21:56:51
R0006757,2025-12-11 18:52:45,FrontDesk,Standard,12,2025-12-11 20:35:45,Completed,2025-12-11 19:06:45
R0006758,2025-12-11 21:36:40,Housekeeping,Standard,35,2025-12-11 23:45:40,Completed,2025-12-11 22:29:40
R0006759,2025-12-11 18:01:51,F&B,Standard,25,2025-12-11 19:04:51,Completed,2025-12-11 18:33:51
R0006760,2025-12-11 11:29:07,FrontDesk,Standard,12,2025-12-11 14:19:07,Completed,2025-12-11 12:10:07
R0006761,2025-12-11 12:56:41,FrontDesk,Standard,12,2025-12-11 14:52:41,Completed,2025-12-11 13:09:41
R0006762,2025-12-11 12:57:16,FrontDesk,Standard,12,2025-12-11 15:18:16,Completed,2025-12-11 13:08:16
R0006763,2025-12-11 17:01:39,Housekeeping,Standard,35,2025-12-11 19:42:39,Completed,2025-12-11 17:46:39
R0006764,2025-12-11 21:37:01,FrontDesk,Standard,12,2025-12-12 00:24:01,Completed,2025-12-11 21:47:01
R0006765,2025-12-11 18:38:48,F&B,Standard,25,2025-12-11 19:56:48,Completed,2025-12-11 19:29:48
R0006766,2025-12-11 20:51:19,Maintenance,Standard,55,2025-12-11 22:32:19,Completed,2025-12-11 21:42:19
R0006767,2025-12-11 11:01:13,FrontDesk,Standard,12,2025-12-11 13:15:13,Completed,2025-12-11 11:31:13
R0006768,2025-12-11 16:22:41,Maintenance,Standard,55,2025-12-11 18:59:41,Completed,2025-12-11 17:30:41
R0006769,2025-12-11 11:01:19,Housekeeping,Urgent,18,2025-12-11 11:20:19,Completed,2025-12-11 11:34:19
R0006770,2025-12-11 14:05:16,F&B,Standard,25,2025-12-11 15:10:16,Completed,2025-12-11 14:32:16
R0006771,2025-12-11 11:25:24,Housekeeping,Standard,35,2025-12-11 13:59:24,Open,
R0006772,2025-12-11 12:06:43,Maintenance,Standard,55,2025-12-11 15:06:43,Completed,2025-12-11 12:43:43
R0006773,2025-12-11 21:00:39,Housekeeping,Standard,35,2025-12-11 22:37:39,Completed,2025-12-11 21:51:39
R0006774,2025-12-11 21:22:07,Maintenance,Standard,55,2025-12-11 23:10:07,Completed,2025-12-11 22:37:07
R0006775,2025-12-11 11:00:48,F&B,Standard,25,2025-12-11 12:18:48,Completed,2025-12-11 11:51:48
R0006776,2025-12-11 18:54:29,F&B,Standard,25,2025-12-11 20:55:29,Completed,2025-12-11 19:47:29
R0006777,2025-12-11 21:47:17,F&B,Standard,25,2025-12-11 23:04:17,Completed,2025-12-11 22:44:17
R0006778,2025-12-11 16:44:58,Housekeeping,Standard,35,2025-12-11 17:58:58,Completed,2025-12-11 17:25:58
R0006779,2025-12-11 21:57:24,Housekeeping,Standard,35,2025-12-11 23:30:24,Completed,2025-12-11 22:34:24
R0006780,2025-12-11 18:03:05,F&B,Standard,25,2025-12-11 19:26:05,Completed,2025-12-11 18:26:05
R0006781,2025-12-11 10:55:47,FrontDesk,Standard,12,2025-12-11 13:03:47,Completed,2025-12-11 11:26:47
R0006782,2025-12-11 21:31:14,F&B,Standard,25,2025-12-11 22:48:14,Completed,2025-12-11 22:06:14
R0006783,2025-12-11 16:42:13,FrontDesk,Standard,12,2025-12-11 18:18:13,Completed,2025-12-11 17:18:13
R0006784,2025-12-11 14:44:18,Housekeeping,Standard,35,2025-12-11 16:01:18,Completed,2025-12-11 15:45:18
R0006785,2025-12-11 21:02:22,FrontDesk,Standard,12,2025-12-11 22:34:22,Completed,2025-12-11 21:24:22
R0006786,2025-12-11 19:39:06,Housekeeping,Urgent,18,2025-12-11 20:04:06,Completed,2025-12-11 19:54:06
R0006787,2025-12-11 20:37:27,F&B,Urgent,12,2025-12-11 21:36:27,Completed,2025-12-11 21:13:27
R0006788,2025-12-11 17:30:16,Housekeeping,Standard,35,2025-12-11 18:34:16,Completed,2025-12-11 18:40:16
R0006789,2025-12-11 21:15:30,F&B,Standard,25,2025-12-11 22:54:30,Completed,2025-12-11 21:47:30
R0006790,2025-12-11 19:15:00,Housekeeping,Standard,35,2025-12-11 21:46:00,Completed,2025-12-11 20:32:00
R0006791,2025-12-11 21:36:42,Housekeeping,Standard,35,2025-12-11 23:48:42,Completed,2025-12-11 22:30:42
R0006792,2025-12-11 21:11:54,F&B,Standard,25,2025-12-11 23:12:54,Completed,2025-12-11 21:50:54
R0006793,2025-12-11 22:10:20,Housekeeping,Standard,35,2025-12-12 00:00:20,Completed,2025-12-11 23:05:20
R0006794,2025-12-11 13:57:01,Housekeeping,Standard,35,2025-12-11 16:35:01,In_Progress,
R0006795,2025-12-11 13:43:03,Maintenance,Standard,55,2025-12-11 14:58:03,Completed,2025-12-11 14:27:03
R0006796,2025-12-11 19:51:41,Housekeeping,Urgent,18,2025-12-11 20:26:41,Completed,2025-12-11 20:18:41
R0006797,2025-12-11 18:00:16,Housekeeping,Standard,35,2025-12-11 19:12:16,Completed,2025-12-11 19:00:16
R0006798,2025-12-11 07:20:01,Housekeeping,Standard,35,2025-12-11 08:34:01,Open,
R0006799,2025-12-11 12:06:22,F&B,Standard,25,2025-12-11 15:03:22,Open,
R0006800,2025-12-11 21:36:45,FrontDesk,Standard,12,2025-12-11 23:13:45,Completed,2025-12-11 22:14:45
R0006801,2025-12-11 21:12:42,Maintenance,Standard,55,2025-12-11 23:46:42,Completed,2025-12-11 22:02:42
R0006802,2025-12-11 17:36:39,FrontDesk,Standard,12,2025-12-11 20:04:39,Completed,2025-12-11 17:51:39
R0006803,2025-12-11 20:58:24,Maintenance,Urgent,30,2025-12-11 21:26:24,Completed,2025-12-11 21:47:24
R0006804,2025-12-11 11:51:09,Housekeeping,Standard,35,2025-12-11 13:02:09,Completed,2025-12-11 12:53:09
R0006805,2025-12-11 11:35:30,Housekeeping,Standard,35,2025-12-11 13:42:30,Completed,2025-12-11 11:57:30
R0006806,2025-12-11 20:37:57,F&B,Standard,25,2025-12-11 21:52:57,Completed,2025-12-11 21:18:57
R0006807,2025-12-11 21:34:46,Housekeeping,Standard,35,2025-12-11 23:01:46,Completed,2025-12-11 22:14:46
R0006808,2025-12-11 13:58:57,Housekeeping,Standard,35,2025-12-11 15:08:57,Completed,2025-12-11 14:48:57
R0006809,2025-12-11 12:40:20,F&B,Standard,25,2025-12-11 13:55:20,Completed,2025-12-11 13:26:20
R0006810,2025-12-11 20:29:05,F&B,Standard,25,2025-12-11 22:38:05,Completed,2025-12-11 20:59:05
R0006811,2025-12-11 13:48:05,Housekeeping,Urgent,18,2025-12-11 14:08:05,Completed,2025-12-11 14:07:05
R0006812,2025-12-11 09:08:57,F&B,Standard,25,2025-12-11 10:47:57,Completed,2025-12-11 10:11:57
R0006813,2025-12-11 12:46:52,Housekeeping,Standard,35,2025-12-11 15:38:52,Completed,2025-12-11 13:16:52
R0006814,2025-12-11 16:45:15,Housekeeping,Standard,35,2025-12-11 19:22:15,Completed,2025-12-11 17:23:15
R0006815,2025-12-11 08:51:54,Housekeeping,Standard,35,2025-12-11 11:49:54,Completed,2025-12-11 09:33:54
R0006816,2025-12-11 11:53:19,FrontDesk,Standard,12,2025-12-11 14:23:19,Completed,2025-12-11 12:24:19
R0006817,2025-12-11 18:08:25,Housekeeping,Standard,35,2025-12-11 19:52:25,Completed,2025-12-11 18:45:25
R0006818,2025-12-11 11:48:21,Housekeeping,Standard,35,2025-12-11 14:24:21,Completed,2025-12-11 12:38:21
R0006819,2025-12-11 21:13:48,FrontDesk,Standard,12,2025-12-11 23:43:48,Completed,2025-12-11 21:33:48
R0006820,2025-12-11 08:47:01,Housekeeping,Standard,35,2025-12-11 11:22:01,Completed,2025-12-11 09:54:01
R0006821,2025-12-11 12:11:53,Housekeeping,Standard,35,2025-12-11 13:57:53,Completed,2025-12-11 13:12:53
R0006822,2025-12-12 11:31:22,Maintenance,Standard,55,2025-12-12 12:50:22,Completed,2025-12-12 12:31:22
R0006823,2025-12-12 15:30:56,Housekeeping,Standard,35,2025-12-12 16:34:56,Completed,2025-12-12 16:17:56
R0006824,2025-12-12 14:33:37,F&B,Standard,25,2025-12-12 17:30:37,Completed,2025-12-12 15:06:37
R0006825,2025-12-12 14:46:49,F&B,Standard,25,2025-12-12 17:34:49,Completed,2025-12-12 15:22:49
R0006826,2025-12-12 21:01:28,Housekeeping,Standard,35,2025-12-12 22:47:28,Completed,2025-12-12 22:16:28
R0006827,2025-12-12 19:51:15,F&B,Standard,25,2025-12-12 21:16:15,Completed,2025-12-12 20:30:15
R0006828,2025-12-12 15:55:11,FrontDesk,Urgent,6,2025-12-12 16:32:11,Completed,2025-12-12 16:11:11
R0006829,2025-12-12 22:08:25,F&B,Standard,25,2025-12-13 00:15:25,Completed,2025-12-12 22:50:25
R0006830,2025-12-12 15:58:19,F&B,Standard,25,2025-12-12 18:39:19,Completed,2025-12-12 16:22:19
R0006831,2025-12-12 20:31:13,F&B,Standard,25,2025-12-12 23:09:13,Completed,2025-12-12 21:15:13
R0006832,2025-12-12 21:44:43,FrontDesk,Standard,12,2025-12-13 00:34:43,Completed,2025-12-12 22:22:43
R0006833,2025-12-12 07:00:46,Maintenance,Standard,55,2025-12-12 09:02:46,Completed,2025-12-12 08:27:46
R0006834,2025-12-12 07:23:37,F&B,Urgent,12,2025-12-12 08:17:37,Completed,2025-12-12 07:50:37
R0006835,2025-12-12 09:15:53,F&B,Standard,25,2025-12-12 11:34:53,Completed,2025-12-12 10:04:53
R0006836,2025-12-12 13:48:16,Housekeeping,Standard,35,2025-12-12 15:28:16,Completed,2025-12-12 14:40:16
R0006837,2025-12-12 21:15:29,F&B,Standard,25,2025-12-12 22:54:29,Completed,2025-12-12 21:58:29
R0006838,2025-12-12 20:54:10,F&B,Standard,25,2025-12-12 22:46:10,Completed,2025-12-12 21:51:10
R0006839,2025-12-12 13:44:35,F&B,Standard,25,2025-12-12 15:24:35,Completed,2025-12-12 14:25:35
R0006840,2025-12-12 14:22:15,F&B,Standard,25,2025-12-12 17:04:15,Completed,2025-12-12 15:13:15
R0006841,2025-12-12 09:42:07,Housekeeping,Standard,35,2025-12-12 12:28:07,Completed,2025-12-12 10:30:07
R0006842,2025-12-12 12:07:09,Housekeeping,Standard,35,2025-12-12 13:31:09,Completed,2025-12-12 13:00:09
R0006843,2025-12-12 13:03:22,Housekeeping,Standard,35,2025-12-12 14:28:22,Completed,2025-12-12 13:48:22
R0006844,2025-12-12 15:05:25,F&B,Standard,25,2025-12-12 17:05:25,Completed,2025-12-12 15:37:25
R0006845,2025-12-12 21:30:10,Housekeeping,Standard,35,2025-12-12 22:59:10,Open,
R0006846,2025-12-12 19:36:39,Housekeeping,Standard,35,2025-12-12 21:30:39,Completed,2025-12-12 20:26:39
R0006847,2025-12-12 20:06:50,FrontDesk,Standard,12,2025-12-12 21:55:50,Completed,2025-12-12 20:46:50
R0006848,2025-12-12 09:40:02,Housekeeping,Standard,35,2025-12-12 10:51:02,Completed,2025-12-12 10:36:02
R0006849,2025-12-12 21:26:57,FrontDesk,Standard,12,2025-12-13 00:18:57,Completed,2025-12-12 21:55:57
R0006850,2025-12-12 07:48:07,F&B,Standard,25,2025-12-12 09:57:07,Completed,2025-12-12 08:15:07
R0006851,2025-12-12 15:11:22,FrontDesk,Standard,12,2025-12-12 17:18:22,Completed,2025-12-12 15:30:22
R0006852,2025-12-12 18:56:58,F&B,Standard,25,2025-12-12 21:17:58,Completed,2025-12-12 19:37:58
R0006853,2025-12-12 16:56:38,F&B,Standard,25,2025-12-12 19:52:38,Completed,2025-12-12 17:20:38
R0006854,2025-12-12 19:03:16,Housekeeping,Standard,35,2025-12-12 21:24:16,Completed,2025-12-12 19:32:16
R0006855,2025-12-12 20:17:56,F&B,Standard,25,2025-12-12 21:58:56,Completed,2025-12-12 20:39:56
R0006856,2025-12-12 13:02:01,Housekeeping,Standard,35,2025-12-12 15:13:01,In_Progress,
R0006857,2025-12-12 10:31:02,FrontDesk,Standard,12,2025-12-12 12:59:02,Completed,2025-12-12 10:59:02
R0006858,2025-12-12 11:38:57,F&B,Standard,25,2025-12-12 14:32:57,Completed,2025-12-12 12:07:57
R0006859,2025-12-12 11:59:20,F&B,Standard,25,2025-12-12 14:04:20,Completed,2025-12-12 12:31:20
R0006860,2025-12-12 20:26:05,F&B,Standard,25,2025-12-12 21:56:05,Completed,2025-12-12 21:08:05
R0006861,2025-12-12 10:03:14,F&B,Standard,25,2025-12-12 11:11:14,Completed,2025-12-12 10:33:14
R0006862,2025-12-12 19:36:49,Housekeeping,Standard,35,2025-12-12 21:59:49,Completed,2025-12-12 20:39:49
R0006863,2025-12-12 19:21:21,F&B,Standard,25,2025-12-12 21:49:21,Completed,2025-12-12 20:07:21
R0006864,2025-12-12 12:58:11,Housekeeping,Standard,35,2025-12-12 14:01:11,Completed,2025-12-12 13:55:11
R0006865,2025-12-12 14:59:44,Housekeeping,Standard,35,2025-12-12 16:40:44,Completed,2025-12-12 15:47:44
R0006866,2025-12-12 21:12:12,FrontDesk,Standard,12,2025-12-12 23:59:12,Completed,2025-12-12 21:33:12
R0006867,2025-12-12 21:06:03,FrontDesk,Standard,12,2025-12-12 22:17:03,In_Progress,
R0006868,2025-12-12 19:36:57,F&B,Standard,25,2025-12-12 21:44:57,Open,
R0006869,2025-12-12 21:32:43,F&B,Standard,25,2025-12-12 22:55:43,Open,
R0006870,2025-12-12 07:52:09,Housekeeping,Standard,35,2025-12-12 10:01:09,Completed,2025-12-12 09:09:09
R0006871,2025-12-12 13:50:51,Housekeeping,Standard,35,2025-12-12 16:21:51,Completed,2025-12-12 14:41:51
R0006872,2025-12-12 14:45:50,Housekeeping,Standard,35,2025-12-12 16:04:50,Completed,2025-12-12 15:46:50
R0006873,2025-12-12 13:18:46,F&B,Standard,25,2025-12-12 16:01:46,Completed,2025-12-12 14:00:46
R0006874,2025-12-12 19:19:56,FrontDesk,Standard,12,2025-12-12 21:04:56,Completed,2025-12-12 19:58:56
R0006875,2025-12-12 18:25:26,Housekeeping,Standard,35,2025-12-12 20:45:26,Completed,2025-12-12 19:13:26
R0006876,2025-12-12 18:50:04,F&B,Standard,25,2025-12-12 21:19:04,Completed,2025-12-12 19:35:04
R0006877,2025-12-12 18:57:07,FrontDesk,Urgent,6,2025-12-12 19:28:07,Completed,2025-12-12 19:24:07
R0006878,2025-12-12 19:57:13,Housekeeping,Urgent,18,2025-12-12 20:41:13,Completed,2025-12-12 20:28:13
R0006879,2025-12-12 07:13:34,FrontDesk,Standard,12,2025-12-12 08:22:34,Completed,2025-12-12 07:44:34
R0006880,2025-12-12 12:28:56,Housekeeping,Standard,35,2025-12-12 15:21:56,Completed,2025-12-12 13:34:56
R0006881,2025-12-12 07:28:53,Housekeeping,Standard,35,2025-12-12 09:59:53,Completed,2025-12-12 08:34:53
R0006882,2025-12-12 08:29:14,FrontDesk,Standard,12,2025-12-12 10:21:14,Completed,2025-12-12 08:47:14
R0006883,2025-12-12 13:45:46,Housekeeping,Standard,35,2025-12-12 16:27:46,Completed,2025-12-12 14:31:46
R0006884,2025-12-12 11:41:50,F&B,Standard,25,2025-12-12 14:07:50,Completed,2025-12-12 12:27:50
R0006885,2025-12-12 18:45:45,F&B,Standard,25,2025-12-12 20:49:45,Completed,2025-12-12 19:15:45
R0006886,2025-12-12 13:35:45,Housekeeping,Standard,35,2025-12-12 15:12:45,Open,
R0006887,2025-12-12 19:34:23,Housekeeping,Standard,35,2025-12-12 22:11:23,Completed,2025-12-12 20:06:23
R0006888,2025-12-12 13:06:11,Maintenance,Standard,55,2025-12-12 16:04:11,Completed,2025-12-12 14:21:11
R0006889,2025-12-12 21:14:16,Maintenance,Standard,55,2025-12-12 22:34:16,Completed,2025-12-12 22:02:16
R0006890,2025-12-12 15:54:36,FrontDesk,Urgent,6,2025-12-12 16:15:36,Completed,2025-12-12 16:13:36
R0006891,2025-12-12 20:40:46,F&B,Standard,25,2025-12-12 21:43:46,Completed,2025-12-12 21:20:46
R0006892,2025-12-12 19:08:42,Housekeeping,Standard,35,2025-12-12 21:44:42,Completed,2025-12-12 19:50:42
R0006893,2025-12-12 11:06:36,Housekeeping,Standard,35,2025-12-12 12:09:36,Completed,2025-12-12 11:43:36
R0006894,2025-12-12 19:21:50,Housekeeping,Standard,35,2025-12-12 20:54:50,Completed,2025-12-12 20:01:50
R0006895,2025-12-12 19:22:20,Housekeeping,Standard,35,2025-12-12 21:43:20,Completed,2025-12-12 20:15:20
R0006896,2025-12-12 16:07:53,Housekeeping,Standard,35,2025-12-12 18:25:53,Completed,2025-12-12 17:06:53
R0006897,2025-12-12 11:14:22,Housekeeping,Standard,35,2025-12-12 12:56:22,Completed,2025-12-12 11:56:22
R0006898,2025-12-12 13:33:34,Housekeeping,Standard,35,2025-12-12 14:46:34,Completed,2025-12-12 14:02:34
R0006899,2025-12-12 18:11:09,Housekeeping,Standard,35,2025-12-12 19:35:09,Completed,2025-12-12 18:58:09
R0006900,2025-12-12 13:33:37,Maintenance,Standard,55,2025-12-12 16:28:37,Completed,2025-12-12 15:01:37
R0006901,2025-12-12 20:46:46,Housekeeping,Standard,35,2025-12-12 22:34:46,Completed,2025-12-12 21:37:46
R0006902,2025-12-12 11:00:10,F&B,Standard,25,2025-12-12 12:12:10,Completed,2025-12-12 11:50:10
R0006903,2025-12-12 21:55:52,F&B,Standard,25,2025-12-12 23:35:52,Completed,2025-12-12 22:31:52
R0006904,2025-12-12 16:23:56,FrontDesk,Standard,12,2025-12-12 17:54:56,Completed,2025-12-12 16:46:56
R0006905,2025-12-12 14:36:21,F&B,Standard,25,2025-12-12 16:27:21,Completed,2025-12-12 15:25:21
R0006906,2025-12-12 22:34:13,F&B,Standard,25,2025-12-13 00:22:13,Completed,2025-12-12 23:24:13
R0006907,2025-12-12 12:43:52,Maintenance,Standard,55,2025-12-12 13:56:52,Completed,2025-12-12 14:19:52
R0006908,2025-12-12 09:16:37,FrontDesk,Standard,12,2025-12-12 10:21:37,Completed,2025-12-12 09:28:37
R0006909,2025-12-12 16:06:21,Housekeeping,Standard,35,2025-12-12 18:52:21,Completed,2025-12-12 17:06:21
R0006910,2025-12-12 10:25:01,Housekeeping,Standard,35,2025-12-12 12:47:01,Completed,2025-12-12 11:38:01
R0006911,2025-12-12 17:25:13,Housekeeping,Standard,35,2025-12-12 19:46:13,Completed,2025-12-12 18:12:13
R0006912,2025-12-12 13:03:11,F&B,Urgent,12,2025-12-12 13:56:11,Completed,2025-12-12 13:28:11
R0006913,2025-12-12 18:15:28,Housekeeping,Standard,35,2025-12-12 20:43:28,Completed,2025-12-12 19:07:28
R0006914,2025-12-12 21:49:54,Housekeeping,Standard,35,2025-12-12 23:11:54,Completed,2025-12-12 22:36:54
R0006915,2025-12-12 14:01:14,F&B,Standard,25,2025-12-12 15:56:14,Completed,2025-12-12 14:46:14
R0006916,2025-12-12 12:44:48,Housekeeping,Standard,35,2025-12-12 13:45:48,Completed,2025-12-12 13:37:48
R0006917,2025-12-12 14:21:17,F&B,Standard,25,2025-12-12 16:31:17,Completed,2025-12-12 15:00:17
R0006918,2025-12-12 11:12:29,Housekeeping,Standard,35,2025-12-12 12:32:29,Open,
R0006919,2025-12-12 18:09:11,F&B,Standard,25,2025-12-12 20:36:11,Completed,2025-12-12 18:22:11
R0006920,2025-12-12 16:29:05,Maintenance,Standard,55,2025-12-12 18:44:05,Completed,2025-12-12 17:24:05
R0006921,2025-12-12 21:04:13,Housekeeping,Standard,35,2025-12-13 00:04:13,Completed,2025-12-12 21:54:13
R0006922,2025-12-12 20:38:58,F&B,Standard,25,2025-12-12 22:23:58,Completed,2025-12-12 20:57:58
R0006923,2025-12-12 21:11:58,Maintenance,Standard,55,2025-12-12 23:14:58,Completed,2025-12-12 22:21:58
R0006924,2025-12-12 18:52:39,F&B,Standard,25,2025-12-12 21:34:39,Completed,2025-12-12 19:24:39
R0006925,2025-12-12 19:11:53,Housekeeping,Standard,35,2025-12-12 21:47:53,Completed,2025-12-12 20:04:53
R0006926,2025-12-12 18:32:49,Maintenance,Standard,55,2025-12-12 21:21:49,Completed,2025-12-12 19:45:49
R0006927,2025-12-12 10:57:54,F&B,Standard,25,2025-12-12 13:47:54,Completed,2025-12-12 11:51:54
R0006928,2025-12-12 08:55:01,Housekeeping,Standard,35,2025-12-12 10:10:01,Completed,2025-12-12 09:52:01
R0006929,2025-12-12 20:45:39,F&B,Standard,25,2025-12-12 22:57:39,Completed,2025-12-12 21:29:39
R0006930,2025-12-12 07:38:44,F&B,Standard,25,2025-12-12 08:49:44,Completed,2025-12-12 08:21:44
R0006931,2025-12-12 14:19:26,Maintenance,Standard,55,2025-12-12 17:09:26,Completed,2025-12-12 15:25:26
R0006932,2025-12-12 19:18:43,Maintenance,Standard,55,2025-12-12 21:42:43,Completed,2025-12-12 20:41:43
R0006933,2025-12-12 21:52:08,FrontDesk,Standard,12,2025-12-13 00:00:08,Completed,2025-12-12 22:11:08
R0006934,2025-12-12 19:55:32,FrontDesk,Standard,12,2025-12-12 22:49:32,Completed,2025-12-12 20:23:32
R0006935,2025-12-12 11:38:00,F&B,Urgent,12,2025-12-12 12:01:00,Completed,2025-12-12 12:11:00
R0006936,2025-12-12 21:17:48,Housekeeping,Standard,35,2025-12-12 23:02:48,Completed,2025-12-12 21:52:48
R0006937,2025-12-12 18:13:58,FrontDesk,Standard,12,2025-12-12 21:11:58,Completed,2025-12-12 18:54:58
R0006938,2025-12-12 17:43:32,FrontDesk,Standard,12,2025-12-12 20:38:32,Completed,2025-12-12 18:02:32
R0006939,2025-12-12 18:22:38,F&B,Standard,25,2025-12-12 20:05:38,Open,
R0006940,2025-12-12 12:41:25,F&B,Standard,25,2025-12-12 14:59:25,Completed,2025-12-12 13:29:25
R0006941,2025-12-12 11:42:45,F&B,Standard,25,2025-12-12 14:36:45,Completed,2025-12-12 12:15:45
R0006942,2025-12-12 14:15:31,Housekeeping,Standard,35,2025-12-12 15:56:31,Completed,2025-12-12 14:46:31
R0006943,2025-12-12 19:27:12,F&B,Standard,25,2025-12-12 20:44:12,Completed,2025-12-12 19:55:12
R0006944,2025-12-12 13:56:18,Housekeeping,Standard,35,2025-12-12 15:29:18,Completed,2025-12-12 14:45:18
R0006945,2025-12-12 08:16:40,F&B,Standard,25,2025-12-12 10:53:40,Completed,2025-12-12 08:43:40
R0006946,2025-12-12 07:04:29,F&B,Urgent,12,2025-12-12 07:46:29,Completed,2025-12-12 07:23:29
R0006947,2025-12-12 19:38:53,F&B,Standard,25,2025-12-12 22:38:53,Completed,2025-12-12 20:18:53
R0006948,2025-12-12 12:38:04,F&B,Standard,25,2025-12-12 14:50:04,Completed,2025-12-12 13:25:04
R0006949,2025-12-12 18:17:05,F&B,Standard,25,2025-12-12 20:50:05,Completed,2025-12-12 18:48:05
R0006950,2025-12-12 22:44:14,FrontDesk,Standard,12,2025-12-13 01:39:14,Completed,2025-12-12 23:10:14
R0006951,2025-12-12 19:05:20,F&B,Standard,25,2025-12-12 20:58:20,Completed,2025-12-12 19:26:20
R0006952,2025-12-12 08:52:12,F&B,Standard,25,2025-12-12 11:28:12,Completed,2025-12-12 09:22:12
R0006953,2025-12-12 19:54:40,Housekeeping,Standard,35,2025-12-12 21:11:40,Completed,2025-12-12 20:27:40
R0006954,2025-12-12 09:09:19,FrontDesk,Standard,12,2025-12-12 11:37:19,Completed,2025-12-12 09:29:19
