request_id,staff_id,assigned_dt,completed_dt,actual_minutes
R0006018,S033,2025-12-08 09:36:01,2025-12-08 10:14:01,14.0
R0006019,S004,2025-12-08 21:24:56,,
R0006020,S004,2025-12-08 14:33:34,,
R0006021,S024,2025-12-08 13:46:07,2025-12-08 13:57:07,24.0
R0006022,S011,2025-12-08 21:16:33,2025-12-08 21:53:33,34.0
R0006023,S006,2025-12-08 16:37:22,2025-12-08 16:46:22,13.0
R0006024,S004,2025-12-08 10:58:00,2025-12-08 11:02:00,15.0
R0006025,S007,2025-12-08 12:12:01,2025-12-08 11:49:01,9.0
R0006026,S007,2025-12-08 08:41:56,2025-12-08 08:41:56,14.0
R0006027,S022,2025-12-08 13:39:39,2025-12-08 14:07:39,32.0
R0006028,S002,2025-12-08 18:10:38,2025-12-08 18:30:38,9.0
R0006029,S007,2025-12-08 12:32:42,2025-12-08 12:58:42,9.0
R0006030,S007,2025-12-08 13:42:19,,53.0
R0006031,S006,2025-12-08 13:39:26,2025-12-08 13:46:26,17.0
R0006032,S004,2025-12-08 09:53:01,2025-12-08 09:38:01,11.0
R0006033,S018,2025-12-08 16:50:53,2025-12-08 17:45:53,39.0
R0006034,S006,2025-12-08 12:13:31,2025-12-08 12:25:31,5.0
R0006035,S015,2025-12-08 18:41:20,2025-12-08 19:35:20,45.0
R0006036,S031,2025-12-08 20:40:13,,
R0006037,S009,2025-12-08 18:11:59,2025-12-08 18:47:59,53.0
R0006038,S033,2025-12-08 08:46:43,2025-12-08 08:43:43,10.0
R0006039,S006,2025-12-08 08:01:12,2025-12-08 07:31:12,9.0
R0006040,S018,2025-12-08 19:36:05,2025-12-08 19:49:05,26.0
R0006041,S024,2025-12-08 09:43:58,2025-12-08 10:08:58,23.0
R0006042,S025,2025-12-08 21:51:37,2025-12-08 22:03:37,33.0
R0006043,S033,2025-12-08 19:31:41,2025-12-08 19:12:41,20.0
R0006044,S018,2025-12-08 15:57:42,2025-12-08 16:29:42,33.0
R0006045,S004,2025-12-08 16:11:07,2025-12-08 16:01:07,12.0
R0006046,S011,2025-12-08 19:16:30,2025-12-08 19:56:30,34.0
R0006047,S007,2025-12-08 08:52:50,2025-12-08 08:55:50,8.0
R0006048,S004,2025-12-08 13:00:21,2025-12-08 12:58:21,14.0
R0006049,S016,2025-12-08 20:42:49,2025-12-08 21:29:49,26.0
R0006050,S004,2025-12-08 19:12:48,2025-12-08 19:30:48,10.0
R0006051,S002,2025-12-08 22:22:47,,
R0006052,S034,2025-12-08 17:27:24,2025-12-08 18:14:24,20.0
R0006053,S018,2025-12-08 11:56:55,2025-12-08 12:18:55,31.0
R0006054,S015,2025-12-08 11:31:13,2025-12-08 12:05:13,32.0
R0006055,S012,2025-12-08 22:49:46,2025-12-08 23:26:46,33.0
R0006056,S034,2025-12-08 18:19:40,2025-12-08 18:50:40,22.0
R0006057,S018,2025-12-08 15:35:30,2025-12-08 16:27:30,28.0
R0006058,S024,2025-12-08 10:57:49,2025-12-08 11:14:49,18.0
R0006059,S023,2025-12-08 10:32:12,2025-12-08 11:07:12,36.0
R0006060,S034,2025-12-08 16:47:52,2025-12-08 16:39:52,26.0
R0006061,S023,2025-12-08 14:48:13,2025-12-08 15:00:13,23.0
R0006062,S002,2025-12-08 19:03:33,2025-12-08 18:47:33,14.0
R0006063,S016,2025-12-08 14:13:14,2025-12-08 14:38:14,29.0
R0006064,S011,2025-12-08 19:38:22,2025-12-08 20:27:22,38.0
R0006065,S023,2025-12-08 22:54:27,2025-12-08 23:08:27,22.0
R0006066,S004,2025-12-08 07:49:35,2025-12-08 07:39:35,13.0
R0006067,S004,2025-12-08 21:46:46,2025-12-08 22:35:46,57.0
R0006068,S009,2025-12-08 16:59:35,2025-12-08 17:35:35,30.0
R0006069,S002,2025-12-08 09:23:18,2025-12-08 10:01:18,17.0
R0006070,S006,2025-12-08 20:53:56,,
R0006071,S009,2025-12-08 08:11:25,2025-12-08 08:51:25,43.0
R0006072,S033,2025-12-08 14:04:37,2025-12-08 14:29:37,27.0
R0006073,S034,2025-12-08 21:50:46,2025-12-08 22:06:46,24.0
R0006074,S013,2025-12-08 09:09:22,,
R0006075,S034,2025-12-08 19:25:02,2025-12-08 20:06:02,31.0
R0006076,S007,2025-12-08 17:03:53,2025-12-08 17:13:53,33.0
R0006077,S025,2025-12-08 14:38:55,2025-12-08 14:38:55,19.0
R0006078,S004,2025-12-08 19:34:30,2025-12-08 20:17:30,43.0
R0006079,S006,2025-12-08 08:05:04,2025-12-08 07:53:04,12.0
R0006080,S009,2025-12-08 19:31:49,2025-12-08 19:59:49,31.0
R0006081,S034,2025-12-08 08:13:54,2025-12-08 08:19:54,17.0
R0006082,S034,2025-12-08 12:44:30,2025-12-08 13:23:30,25.0
R0006083,S016,2025-12-08 22:54:23,2025-12-08 23:01:23,40.0
R0006084,S006,2025-12-08 22:27:22,2025-12-08 22:08:22,13.0
R0006085,S015,2025-12-08 08:53:55,2025-12-08 09:17:55,12.0
R0006086,S006,2025-12-08 12:39:45,2025-12-08 13:05:45,17.0
R0006087,S012,2025-12-08 08:13:52,2025-12-08 08:02:52,19.0
R0006088,S015,2025-12-08 20:41:50,2025-12-08 20:58:50,37.0
R0006089,S012,2025-12-08 11:27:07,2025-12-08 12:05:07,34.0
R0006090,S033,2025-12-08 16:50:35,2025-12-08 17:08:35,8.0
R0006091,S006,2025-12-08 14:37:56,2025-12-08 14:55:56,11.0
R0006092,S002,2025-12-08 12:55:57,2025-12-08 12:49:57,11.0
R0006093,S024,2025-12-08 19:34:48,2025-12-08 19:31:48,12.0
R0006094,S015,2025-12-08 07:40:54,2025-12-08 08:10:54,21.0
R0006095,S031,2025-12-08 17:26:01,2025-12-08 17:37:01,22.0
R0006096,S015,2025-12-08 16:12:24,2025-12-08 16:53:24,47.0
R0006097,S006,2025-12-08 08:58:34,2025-12-08 08:36:34,9.0
R0006098,S016,2025-12-08 20:57:20,2025-12-08 21:43:20,33.0
R0006099,S022,2025-12-08 14:12:56,2025-12-08 14:13:56,35.0
R0006100,S013,2025-12-08 17:58:57,2025-12-08 18:40:57,39.0
R0006101,S018,2025-12-08 08:30:35,2025-12-08 08:42:35,45.0
R0006102,S024,2025-12-08 19:59:54,2025-12-08 20:17:54,32.0
R0006103,S002,2025-12-08 20:52:23,2025-12-08 21:12:23,11.0
R0006104,S022,2025-12-08 14:42:22,2025-12-08 15:07:22,35.0
R0006105,S012,2025-12-08 20:26:11,2025-12-08 20:47:11,22.0
R0006106,S018,2025-12-08 21:12:57,,
R0006107,S023,2025-12-08 15:04:22,2025-12-08 15:08:22,16.0
R0006108,S034,2025-12-08 09:08:04,2025-12-08 09:16:04,38.0
R0006109,S012,2025-12-08 19:47:04,,
R0006110,S006,2025-12-08 21:27:25,2025-12-08 21:22:25,11.0
R0006111,S015,2025-12-08 09:56:25,2025-12-08 09:58:25,26.0
R0006112,S016,2025-12-08 14:07:11,2025-12-08 14:26:11,39.0
R0006113,S002,2025-12-08 12:41:04,2025-12-08 13:23:04,56.0
R0006114,S013,2025-12-08 20:03:23,2025-12-08 20:02:23,33.0
R0006115,S022,2025-12-08 19:20:11,2025-12-08 19:41:11,36.0
R0006116,S033,2025-12-08 20:37:42,2025-12-08 21:20:42,22.0
R0006117,S034,2025-12-08 18:14:13,2025-12-08 18:52:13,10.0
R0006118,S009,2025-12-08 16:17:21,2025-12-08 17:07:21,57.0
R0006119,S023,2025-12-08 10:57:22,2025-12-08 10:55:22,17.0
R0006120,S011,2025-12-08 07:55:03,2025-12-08 08:18:03,35.0
R0006121,S018,2025-12-08 14:32:36,2025-12-08 15:29:36,45.0
R0006122,S004,2025-12-08 23:04:12,2025-12-08 22:56:12,13.0
R0006123,S016,2025-12-08 16:23:38,2025-12-08 16:42:38,32.0
R0006124,S016,2025-12-08 14:21:34,2025-12-08 14:47:34,21.0
R0006125,S027,2025-12-08 19:28:39,2025-12-08 19:28:39,26.0
R0006126,S004,2025-12-08 12:56:08,2025-12-08 13:28:08,11.0
R0006127,S007,2025-12-08 22:14:58,2025-12-08 22:50:58,59.0
R0006128,S011,2025-12-08 09:24:02,2025-12-08 09:38:02,-31.0
R0006129,S025,2025-12-08 12:47:37,2025-12-08 13:10:37,29.0
R0006130,S002,2025-12-08 13:24:45,2025-12-08 13:09:45,9.0
R0006131,S005,2025-12-08 16:45:55,2025-12-08 16:40:55,10.0
R0006132,S016,2025-12-08 14:40:18,2025-12-08 15:06:18,40.0
R0006133,S006,2025-12-08 16:34:34,2025-12-08 16:22:34,16.0
R0006134,S013,2025-12-08 14:20:57,2025-12-08 14:46:57,16.0
R0006135,S015,2025-12-08 19:04:42,2025-12-08 19:34:42,21.0
R0006136,S004,2025-12-08 21:13:38,2025-12-08 21:14:38,12.0
R0006137,S009,2025-12-08 20:39:37,2025-12-08 21:35:37,43.0
R0006138,S033,2025-12-08 17:48:19,2025-12-08 18:25:19,30.0
R0006139,S009,2025-12-08 12:03:14,2025-12-08 12:30:14,28.0
R0006140,S022,2025-12-08 18:16:57,2025-12-08 18:53:57,42.0
R0006141,S005,2025-12-08 21:22:16,,
R0006142,S031,2025-12-08 17:12:59,2025-12-08 17:34:59,-29.0
R0006143,S004,2025-12-08 13:13:28,2025-12-08 13:38:28,15.0
R0006144,S025,2025-12-08 20:02:10,2025-12-08 19:50:10,25.0
R0006145,S012,2025-12-08 13:36:03,2025-12-08 14:09:03,35.0
R0006146,S016,2025-12-08 12:43:00,2025-12-08 12:46:00,30.0
R0006147,S013,2025-12-08 16:23:54,2025-12-08 17:28:54,49.0
R0006148,S004,2025-12-08 12:34:19,,25.0
R0006149,S007,2025-12-08 22:01:21,2025-12-08 22:19:21,6.0
R0006150,S004,2025-12-08 09:08:06,2025-12-08 09:03:06,10.0
R0006151,S026,2025-12-09 21:53:13,2025-12-09 22:21:13,23.0
R0006152,S004,2025-12-09 11:12:58,2025-12-09 11:45:58,12.0
R0006153,S004,2025-12-09 14:16:41,2025-12-09 14:33:41,12.0
R0006154,S026,2025-12-09 22:51:09,2025-12-09 22:59:09,20.0
R0006155,S020,2025-12-09 18:41:42,2025-12-09 18:45:42,24.0
R0006156,S034,2025-12-09 22:09:26,2025-12-09 22:40:26,22.0
R0006157,S032,2025-12-09 22:14:35,2025-12-09 22:06:35,19.0
R0006158,S007,2025-12-09 18:27:21,2025-12-09 19:14:21,59.0
R0006159,S001,2025-12-09 14:01:40,2025-12-09 14:25:40,6.0
R0006160,S034,2025-12-09 10:42:11,2025-12-09 10:48:11,19.0
R0006161,S012,2025-12-09 09:20:11,2025-12-09 09:19:11,41.0
R0006162,S029,2025-12-09 17:56:22,2025-12-09 18:32:22,26.0
R0006163,S001,2025-12-09 22:05:35,2025-12-09 22:20:35,15.0
R0006164,S017,2025-12-09 19:44:42,2025-12-09 20:23:42,30.0
R0006165,S013,2025-12-09 21:20:01,2025-12-09 21:51:01,37.0
R0006166,S019,2025-12-09 19:16:00,2025-12-09 19:32:00,18.0
R0006167,S007,2025-12-09 21:48:59,2025-12-09 21:36:59,10.0
R0006168,S020,2025-12-09 07:46:47,,
R0006169,S008,2025-12-09 17:51:04,2025-12-09 18:46:04,55.0
R0006170,S022,2025-12-09 18:56:39,,
R0006171,S017,2025-12-09 16:06:38,2025-12-09 16:44:38,57.0
R0006172,S028,2025-12-09 22:08:49,2025-12-09 22:20:49,33.0
R0006173,S015,2025-12-09 21:44:10,2025-12-09 22:20:10,38.0
R0006174,S011,2025-12-09 19:51:28,,
R0006175,S020,2025-12-09 20:23:42,2025-12-09 20:48:42,45.0
R0006176,S034,2025-12-09 19:24:37,2025-12-09 19:10:37,20.0
R0006177,S034,2025-12-09 21:44:07,2025-12-09 22:03:07,-37.0
R0006178,S005,2025-12-09 12:14:17,,
R0006179,S015,2025-12-09 15:12:39,2025-12-09 15:36:39,37.0
R0006180,S026,2025-12-09 15:28:48,2025-12-09 15:07:48,12.0
R0006181,S015,2025-12-09 22:01:13,2025-12-09 22:15:13,40.0
R0006182,S001,2025-12-09 20:38:05,2025-12-09 20:55:05,13.0
R0006183,S008,2025-12-09 13:30:55,2025-12-09 14:41:55,59.0
R0006184,S004,2025-12-09 12:07:45,,
R0006185,S017,2025-12-09 11:56:32,2025-12-09 13:02:32,51.0
R0006186,S029,2025-12-09 14:58:27,2025-12-09 14:45:27,18.0
R0006187,S015,2025-12-09 12:17:04,2025-12-09 13:00:04,27.0
R0006188,S001,2025-12-09 22:37:32,2025-12-09 22:57:32,14.0
R0006189,S033,2025-12-09 21:17:06,2025-12-09 21:22:06,13.0
R0006190,S020,2025-12-09 20:35:11,2025-12-09 20:34:11,26.0
R0006191,S019,2025-12-09 14:59:48,2025-12-09 15:06:48,36.0
R0006192,S034,2025-12-09 16:03:23,,24.0
R0006193,S011,2025-12-09 22:59:36,2025-12-09 23:38:36,31.0
R0006194,S013,2025-12-09 19:37:14,2025-12-09 19:37:14,41.0
R0006195,S028,2025-12-09 10:20:02,2025-12-09 10:17:02,14.0
R0006196,S017,2025-12-09 08:36:09,2025-12-09 09:13:09,41.0
R0006197,S017,2025-12-09 17:10:01,2025-12-09 17:28:01,18.0
R0006198,S008,2025-12-09 09:16:30,2025-12-09 09:25:30,7.0
R0006199,S029,2025-12-09 18:26:58,2025-12-09 18:53:58,23.0
R0006200,S026,2025-12-09 11:11:10,,
R0006201,S019,2025-12-09 19:47:08,2025-12-09 20:27:08,47.0
R0006202,S020,2025-12-09 09:10:15,2025-12-09 09:35:15,46.0
R0006203,S007,2025-12-09 11:48:07,2025-12-09 11:45:07,11.0
R0006204,S012,2025-12-09 08:36:39,2025-12-09 09:10:39,44.0
R0006205,S005,2025-12-09 15:01:05,,
R0006206,S033,2025-12-09 20:38:03,2025-12-09 21:07:03,21.0
R0006207,S005,2025-12-09 10:11:23,2025-12-09 10:30:23,40.0
R0006208,S008,2025-12-09 10:46:43,2025-12-09 11:43:43,47.0
R0006209,S028,2025-12-09 07:33:17,2025-12-09 08:09:17,27.0
R0006210,S022,2025-12-09 20:37:58,2025-12-09 21:21:58,24.0
R0006211,S007,2025-12-09 18:44:32,2025-12-09 19:20:32,39.0
R0006212,S033,2025-12-09 11:03:29,2025-12-09 11:12:29,11.0
R0006213,S004,2025-12-09 13:32:15,2025-12-09 13:40:15,11.0
R0006214,S011,2025-12-09 08:02:17,2025-12-09 08:24:17,14.0
R0006215,S008,2025-12-09 08:54:48,2025-12-09 10:12:48,69.0
R0006216,S013,2025-12-09 09:39:10,2025-12-09 10:05:10,22.0
R0006217,S007,2025-12-09 23:08:46,2025-12-09 22:54:46,15.0
R0006218,S029,2025-12-09 20:56:14,2025-12-09 21:40:14,22.0
R0006219,S033,2025-12-09 12:10:46,2025-12-09 12:44:46,24.0
R0006220,S022,2025-12-09 13:15:41,2025-12-09 13:37:41,35.0
R0006221,S012,2025-12-09 09:04:17,2025-12-09 10:17:17,53.0
R0006222,S020,2025-12-09 22:18:39,2025-12-09 22:32:39,33.0
R0006223,S028,2025-12-09 20:38:45,2025-12-09 20:57:45,22.0
R0006224,S034,2025-12-09 12:22:05,2025-12-09 12:25:05,30.0
R0006225,S012,2025-12-09 10:31:58,2025-12-09 10:29:58,21.0
R0006226,S011,2025-12-09 18:12:45,2025-12-09 18:19:45,31.0
R0006227,S034,2025-12-09 18:26:57,2025-12-09 18:41:57,19.0
R0006228,S028,2025-12-09 14:02:05,2025-12-09 14:41:05,32.0
R0006229,S028,2025-12-09 10:15:21,,19.0
R0006230,S001,2025-12-09 11:45:36,2025-12-09 11:33:36,7.0
R0006231,S007,2025-12-09 11:29:27,2025-12-09 12:22:27,52.0
R0006232,S017,2025-12-09 14:01:51,2025-12-09 14:34:51,29.0
R0006233,S019,2025-12-09 15:56:36,2025-12-09 16:10:36,29.0
R0006234,S001,2025-12-09 15:44:43,2025-12-09 15:43:43,11.0
R0006235,S008,2025-12-09 18:09:19,,
R0006236,S008,2025-12-09 21:51:44,2025-12-09 22:04:44,11.0
R0006237,S004,2025-12-09 08:08:31,2025-12-09 07:59:31,14.0
R0006238,S015,2025-12-09 18:58:33,2025-12-09 19:35:33,32.0
R0006239,S032,2025-12-09 16:24:58,2025-12-09 16:49:58,24.0
R0006240,S029,2025-12-09 14:55:59,2025-12-09 15:15:59,24.0
R0006241,S012,2025-12-09 15:19:16,2025-12-09 15:37:16,26.0
R0006242,S017,2025-12-09 19:25:09,2025-12-09 19:26:09,17.0
R0006243,S029,2025-12-09 17:11:33,2025-12-09 17:06:33,19.0
R0006244,S034,2025-12-09 17:30:19,2025-12-09 17:29:19,21.0
R0006245,S001,2025-12-09 19:26:52,2025-12-09 20:22:52,81.0
R0006246,S020,2025-12-09 09:24:09,2025-12-09 09:36:09,8.0
R0006247,S012,2025-12-09 20:40:44,2025-12-09 20:58:44,39.0
R0006248,S017,2025-12-09 19:45:52,2025-12-09 20:31:52,46.0
R0006249,S019,2025-12-09 20:13:15,,
R0006250,S033,2025-12-09 17:58:52,2025-12-09 18:16:52,24.0
R0006251,S015,2025-12-09 09:14:30,2025-12-09 09:17:30,19.0
R0006252,S013,2025-12-09 15:18:08,2025-12-09 16:12:08,49.0
R0006253,S015,2025-12-09 22:15:57,2025-12-09 22:40:57,34.0
R0006254,S001,2025-12-09 13:13:58,,
R0006255,S034,2025-12-09 13:07:36,2025-12-09 12:53:36,13.0
R0006256,S001,2025-12-09 22:30:55,2025-12-09 22:42:55,11.0
R0006257,S020,2025-12-09 07:24:16,2025-12-09 08:07:16,37.0
R0006258,S004,2025-12-09 13:55:41,,
R0006259,S033,2025-12-09 17:49:59,2025-12-09 18:41:59,24.0
R0006260,S012,2025-12-09 18:52:34,2025-12-09 19:10:34,29.0
R0006261,S020,2025-12-09 15:04:39,2025-12-09 15:45:39,38.0
R0006262,S005,2025-12-09 14:16:31,2025-12-09 14:01:31,15.0
R0006263,S012,2025-12-09 20:21:01,2025-12-09 21:08:01,40.0
R0006264,S028,2025-12-09 16:21:13,2025-12-09 16:50:13,29.0
R0006265,S001,2025-12-09 12:39:17,2025-12-09 12:49:17,17.0
R0006266,S008,2025-12-09 21:44:51,2025-12-09 21:32:51,9.0
R0006267,S005,2025-12-09 18:58:23,,9.0
R0006268,S005,2025-12-09 10:23:20,2025-12-09 10:28:20,10.0
R0006269,S005,2025-12-09 12:54:14,2025-12-09 13:00:14,8.0
R0006270,S012,2025-12-09 20:21:54,2025-12-09 20:17:54,33.0
R0006271,S034,2025-12-09 20:29:14,2025-12-09 20:29:14,21.0
R0006272,S019,2025-12-09 17:46:45,2025-12-09 18:20:45,40.0
R0006273,S005,2025-12-09 22:49:19,2025-12-09 22:54:19,11.0
R0006274,S034,2025-12-09 13:55:25,2025-12-09 14:21:25,7.0
R0006275,S004,2025-12-09 21:32:35,2025-12-09 22:02:35,16.0
R0006276,S019,2025-12-09 22:31:00,2025-12-09 23:12:00,45.0
R0006277,S026,2025-12-09 21:19:53,2025-12-09 21:21:53,16.0
R0006278,S032,2025-12-09 08:18:13,2025-12-09 08:26:13,-13.0
R0006279,S008,2025-12-09 12:39:04,2025-12-09 13:10:04,12.0
R0006280,S028,2025-12-09 12:32:08,2025-12-09 12:10:08,9.0
R0006281,S033,2025-12-09 12:31:32,2025-12-09 12:32:32,15.0
R0006282,S011,2025-12-09 20:50:54,2025-12-09 21:23:54,35.0
R0006283,S004,2025-12-09 21:35:35,2025-12-09 21:12:35,5.0
R0006284,S005,2025-12-09 20:24:44,2025-12-09 20:34:44,10.0
R0006285,S011,2025-12-09 20:22:40,2025-12-09 20:47:40,23.0
R0006286,S020,2025-12-09 19:12:35,2025-12-09 19:43:35,22.0
R0006287,S008,2025-12-09 12:23:36,2025-12-09 13:12:36,79.0
R0006288,S026,2025-12-09 13:39:06,2025-12-09 14:11:06,22.0
R0006289,S029,2025-12-09 18:00:40,2025-12-09 18:12:40,36.0
R0006290,S029,2025-12-09 20:13:48,2025-12-09 21:06:48,31.0
R0006291,S001,2025-12-09 14:54:41,2025-12-09 14:58:41,9.0
R0006292,S029,2025-12-09 12:31:25,,
R0006293,S005,2025-12-09 12:39:24,2025-12-09 12:33:24,4.0
R0006294,S012,2025-12-09 19:16:49,2025-12-09 19:54:49,30.0
R0006295,S011,2025-12-09 14:25:02,2025-12-09 15:01:02,36.0
R0006296,S012,2025-12-09 14:50:37,2025-12-09 15:06:37,32.0
R0006297,S008,2025-12-09 10:00:27,2025-12-09 10:05:27,6.0
R0006298,S028,2025-12-09 14:44:29,2025-12-09 15:08:29,21.0
R0006299,S032,2025-12-09 21:18:58,2025-12-09 21:43:58,37.0
R0006300,S004,2025-12-09 11:55:53,2025-12-09 11:42:53,12.0
R0006301,S026,2025-12-09 19:56:20,2025-12-09 20:15:20,25.0
R0006302,S026,2025-12-09 21:55:31,2025-12-09 22:10:31,16.0
R0006303,S001,2025-12-09 12:07:40,2025-12-09 12:42:40,13.0
R0006304,S034,2025-12-09 21:44:11,2025-12-09 21:51:11,19.0
R0006305,S020,2025-12-09 21:09:55,2025-12-09 21:40:55,44.0
R0006306,S020,2025-12-09 18:23:00,2025-12-09 18:32:00,19.0
R0006307,S001,2025-12-09 15:09:19,,
R0006308,S015,2025-12-09 10:59:09,2025-12-09 11:33:09,33.0
R0006309,S022,2025-12-09 18:36:44,2025-12-09 18:43:44,36.0
R0006310,S005,2025-12-09 18:25:09,,9.0
R0006311,S008,2025-12-09 11:36:19,2025-12-09 11:58:19,13.0
R0006312,S032,2025-12-09 14:49:58,2025-12-09 15:15:58,28.0
R0006313,S007,2025-12-09 10:46:24,2025-12-09 10:56:24,12.0
R0006314,S008,2025-12-09 11:55:43,2025-12-09 12:05:43,16.0
R0006315,S005,2025-12-09 17:28:27,2025-12-09 17:15:27,18.0
R0006316,S033,2025-12-09 09:06:07,2025-12-09 09:35:07,26.0
R0006317,S034,2025-12-09 14:40:37,2025-12-09 14:33:37,11.0
R0006318,S011,2025-12-09 17:19:39,2025-12-09 17:40:39,39.0
R0006319,S029,2025-12-09 19:36:10,2025-12-09 19:34:10,29.0
R0006320,S005,2025-12-09 14:29:50,2025-12-09 14:24:50,8.0
R0006321,S029,2025-12-09 17:17:17,2025-12-09 17:48:17,14.0
R0006322,S019,2025-12-09 17:37:08,2025-12-09 18:05:08,38.0
R0006323,S017,2025-12-09 08:05:42,2025-12-09 08:33:42,20.0
R0006324,S012,2025-12-09 09:34:02,2025-12-09 09:55:02,38.0
R0006325,S033,2025-12-09 12:42:51,2025-12-09 13:02:51,27.0
R0006326,S020,2025-12-09 07:09:51,2025-12-09 07:55:51,36.0
R0006327,S007,2025-12-09 13:49:47,2025-12-09 14:16:47,61.0
R0006328,S034,2025-12-09 19:56:38,2025-12-09 19:55:38,22.0
R0006329,S007,2025-12-09 22:53:51,2025-12-09 22:54:51,14.0
R0006330,S005,2025-12-09 13:09:45,2025-12-09 13:13:45,10.0
R0006331,S013,2025-12-09 16:12:23,,
R0006332,S022,2025-12-09 18:45:12,2025-12-09 19:24:12,34.0
R0006333,S001,2025-12-09 22:56:42,2025-12-09 22:56:42,15.0
R0006334,S005,2025-12-09 08:51:31,2025-12-09 09:15:31,9.0
R0006335,S008,2025-12-09 18:38:04,2025-12-09 18:24:04,12.0
R0006336,S013,2025-12-09 18:53:23,2025-12-09 19:31:23,33.0
R0006337,S026,2025-12-09 16:02:25,2025-12-09 16:26:25,28.0
R0006338,S026,2025-12-09 14:50:52,2025-12-09 15:03:52,28.0
R0006339,S004,2025-12-09 12:45:53,2025-12-09 12:39:53,12.0
R0006340,S033,2025-12-09 19:17:25,2025-12-09 19:50:25,24.0
R0006341,S015,2025-12-09 13:43:16,2025-12-09 14:07:16,16.0
R0006342,S015,2025-12-09 22:57:08,2025-12-09 23:11:08,31.0
R0006343,S022,2025-12-09 21:16:27,2025-12-09 22:22:27,44.0
R0006344,S020,2025-12-09 07:43:46,2025-12-09 07:24:46,21.0
R0006345,S034,2025-12-09 17:12:19,2025-12-09 17:28:19,39.0
R0006346,S026,2025-12-09 19:32:29,2025-12-09 19:41:29,26.0
R0006347,S029,2025-12-09 14:58:19,2025-12-09 15:22:19,30.0
R0006348,S013,2025-12-09 19:59:02,2025-12-09 20:21:02,24.0
R0006349,S013,2025-12-09 17:28:39,2025-12-09 18:07:39,37.0
R0006350,S008,2025-12-09 20:02:36,,
R0006351,S019,2025-12-09 14:55:19,2025-12-09 14:52:19,14.0
R0006352,S028,2025-12-09 18:32:54,2025-12-09 18:29:54,26.0
R0006353,S020,2025-12-09 19:34:51,2025-12-09 19:11:51,13.0
R0006354,S019,2025-12-09 16:09:41,2025-12-09 16:05:41,15.0
R0006355,S001,2025-12-09 10:59:29,2025-12-09 10:44:29,7.0
R0006356,S029,2025-12-09 08:09:27,2025-12-09 08:21:27,20.0
R0006357,S022,2025-12-09 07:23:33,2025-12-09 08:11:33,30.0
R0006358,S013,2025-12-09 08:32:15,2025-12-09 08:48:15,34.0
R0006359,S008,2025-12-09 16:37:39,2025-12-09 16:30:39,12.0
R0006360,S026,2025-12-09 21:52:45,2025-12-09 22:34:45,30.0
R0006361,S004,2025-12-09 21:15:15,2025-12-09 20:59:15,14.0
R0006362,S008,2025-12-09 09:15:50,2025-12-09 09:34:50,14.0
R0006363,S008,2025-12-09 18:34:41,2025-12-09 18:44:41,38.0
R0006364,S017,2025-12-09 14:52:25,2025-12-09 15:15:25,32.0
R0006365,S004,2025-12-09 21:41:39,2025-12-09 21:45:39,4.0
R0006366,S032,2025-12-09 20:28:20,,
R0006367,S015,2025-12-09 11:35:07,2025-12-09 12:30:07,47.0
R0006368,S019,2025-12-09 12:15:27,2025-12-09 12:20:27,23.0
R0006369,S001,2025-12-09 17:27:28,2025-12-09 17:39:28,9.0
R0006370,S019,2025-12-09 14:48:56,2025-12-09 15:13:56,41.0
R0006371,S005,2025-12-09 22:01:01,2025-12-09 22:58:01,58.0
R0006372,S004,2025-12-09 18:45:26,2025-12-09 19:13:26,14.0
R0006373,S033,2025-12-09 21:01:34,2025-12-09 21:03:34,22.0
R0006374,S022,2025-12-09 12:22:11,2025-12-09 12:54:11,21.0
R0006375,S007,2025-12-09 07:55:36,2025-12-09 08:11:36,14.0
R0006376,S001,2025-12-09 16:50:26,2025-12-09 17:01:26,10.0
R0006377,S029,2025-12-09 15:01:06,2025-12-09 14:43:06,10.0
R0006378,S014,2025-12-10 17:48:31,2025-12-10 17:53:31,34.0
R0006379,S022,2025-12-10 19:27:26,2025-12-10 19:30:26,19.0
R0006380,S016,2025-12-10 13:53:53,,
R0006381,S010,2025-12-10 08:53:46,2025-12-10 09:09:46,41.0
R0006382,S020,2025-12-10 11:54:11,2025-12-10 11:45:11,31.0
R0006383,S024,2025-12-10 22:27:55,2025-12-10 22:34:55,32.0
R0006384,S034,2025-12-10 09:05:04,2025-12-10 09:15:04,15.0
R0006385,S015,2025-12-10 15:40:42,2025-12-10 15:34:42,25.0
R0006386,S029,2025-12-10 13:07:35,2025-12-10 13:15:35,16.0
R0006387,S024,2025-12-10 07:21:34,2025-12-10 07:55:34,23.0
R0006388,S026,2025-12-10 20:29:23,2025-12-10 20:48:23,21.0
R0006389,S010,2025-12-10 18:26:36,2025-12-10 18:35:36,25.0
R0006390,S015,2025-12-10 23:10:26,2025-12-10 23:38:26,38.0
R0006391,S029,2025-12-10 14:30:56,2025-12-10 14:53:56,29.0
R0006392,S007,2025-12-10 18:42:29,2025-12-10 18:50:29,5.0
R0006393,S031,2025-12-10 21:56:20,,
R0006394,S006,2025-12-10 11:21:29,2025-12-10 11:26:29,12.0
R0006395,S030,2025-12-10 12:05:01,2025-12-10 12:09:01,17.0
R0006396,S021,2025-12-10 20:36:20,2025-12-10 21:07:20,45.0
R0006397,S004,2025-12-10 13:39:54,2025-12-10 13:50:54,26.0
